date,areaType,areaCode,areaName,newCasesBySpecimenDate
"2020-09-08",utla,E08000035,Leeds,78
"2020-10-20",utla,E08000001,Bolton,265
"2020-09-07",utla,E08000035,Leeds,119
"2020-10-19",utla,E08000001,Bolton,286
"2020-09-04",utla,E09000023,Lewisham,7
"2020-10-18",utla,E08000001,Bolton,142
"2020-09-06",utla,E08000035,Leeds,94
"2020-09-03",utla,E09000023,Lewisham,11
"2020-10-17",utla,E08000004,Oldham,155
"2020-09-20",utla,S12000006,Dumfries and Galloway,6
"2020-10-16",utla,E08000004,Oldham,157
"2020-09-19",utla,S12000006,Dumfries and Galloway,1
"2020-09-02",utla,E09000023,Lewisham,16
"2020-09-18",utla,S12000006,Dumfries and Galloway,4
"2020-09-01",utla,E09000023,Lewisham,8
"2020-10-17",utla,E08000001,Bolton,189
"2020-09-17",utla,S12000006,Dumfries and Galloway,2
"2020-09-05",utla,E08000035,Leeds,95
"2020-09-04",utla,E08000035,Leeds,75
"2020-10-29",utla,E08000036,Wakefield,254
"2020-11-10",utla,E06000015,Derby,158
"2020-11-09",utla,E06000015,Derby,218
"2020-10-28",utla,E08000036,Wakefield,254
"2020-10-27",utla,E08000036,Wakefield,262
"2020-09-16",utla,S12000006,Dumfries and Galloway,2
"2020-10-26",utla,E08000036,Wakefield,295
"2020-09-03",utla,E08000035,Leeds,82
"2020-09-15",utla,S12000006,Dumfries and Galloway,1
"2020-09-14",utla,S12000006,Dumfries and Galloway,2
"2020-12-04",utla,E06000014,York,13
"2020-08-02",utla,E09000028,Southwark,2
"2020-06-30",utla,E06000032,Luton,5
"2020-12-03",utla,E06000014,York,12
"2020-10-16",utla,E08000001,Bolton,174
"2020-08-01",utla,E09000028,Southwark,2
"2020-07-31",utla,E09000028,Southwark,0
"2020-07-30",utla,E09000028,Southwark,1
"2020-10-15",utla,E08000001,Bolton,185
"2020-10-14",utla,E08000001,Bolton,207
"2020-07-23",utla,E09000031,Waltham Forest,2
"2020-10-13",utla,E08000001,Bolton,181
"2020-07-22",utla,E09000031,Waltham Forest,0
"2020-07-21",utla,E09000031,Waltham Forest,2
"2020-07-20",utla,E09000031,Waltham Forest,2
"2020-10-25",utla,E08000036,Wakefield,149
"2021-02-06",utla,E06000052,Cornwall and Isles of Scilly,37
"2020-07-19",utla,E09000031,Waltham Forest,2
"2020-04-20",utla,E10000032,West Sussex,31
"2020-09-13",utla,S12000006,Dumfries and Galloway,7
"2020-07-18",utla,E09000031,Waltham Forest,0
"2020-07-17",utla,E09000031,Waltham Forest,1
"2020-07-16",utla,E09000031,Waltham Forest,3
"2020-10-15",utla,E08000004,Oldham,161
"2020-07-15",utla,E09000031,Waltham Forest,4
"2020-10-14",utla,E08000004,Oldham,193
"2020-10-12",utla,E08000001,Bolton,170
"2020-10-11",utla,E08000001,Bolton,129
"2020-08-31",utla,E09000023,Lewisham,10
"2020-10-10",utla,E08000001,Bolton,128
"2020-08-30",utla,E09000023,Lewisham,0
"2020-10-15",utla,E09000002,Barking and Dagenham,31
"2020-08-29",utla,E09000023,Lewisham,0
"2020-10-09",utla,E08000001,Bolton,140
"2020-10-14",utla,E09000002,Barking and Dagenham,45
"2021-02-05",utla,E06000052,Cornwall and Isles of Scilly,77
"2020-08-28",utla,E09000023,Lewisham,8
"2020-10-08",utla,E08000001,Bolton,126
"2020-10-24",utla,E08000036,Wakefield,114
"2021-02-04",utla,E06000052,Cornwall and Isles of Scilly,59
"2020-10-23",utla,E08000036,Wakefield,211
"2021-02-03",utla,E06000052,Cornwall and Isles of Scilly,71
"2020-10-22",utla,E08000036,Wakefield,226
"2020-08-27",utla,E09000023,Lewisham,6
"2020-08-26",utla,E09000023,Lewisham,3
"2020-10-13",utla,E09000002,Barking and Dagenham,20
"2020-08-25",utla,E09000023,Lewisham,2
"2020-10-12",utla,E09000002,Barking and Dagenham,40
"2020-11-08",utla,E06000015,Derby,150
"2020-08-24",utla,E09000023,Lewisham,4
"2020-08-23",utla,E09000023,Lewisham,6
"2020-08-22",utla,E09000023,Lewisham,2
"2020-10-07",utla,E08000001,Bolton,134
"2020-10-06",utla,E08000001,Bolton,139
"2020-08-21",utla,E09000023,Lewisham,7
"2020-04-19",utla,E10000032,West Sussex,28
"2020-09-12",utla,S12000006,Dumfries and Galloway,1
"2020-08-20",utla,E09000023,Lewisham,5
"2020-04-18",utla,E10000032,West Sussex,53
"2020-09-11",utla,S12000006,Dumfries and Galloway,0
"2020-04-17",utla,E10000032,West Sussex,47
"2020-09-10",utla,S12000006,Dumfries and Galloway,2
"2020-09-02",utla,E08000035,Leeds,99
"2020-10-21",utla,E08000036,Wakefield,258
"2020-09-09",utla,S12000006,Dumfries and Galloway,3
"2020-09-08",utla,S12000006,Dumfries and Galloway,3
"2020-10-20",utla,E08000036,Wakefield,252
"2020-10-13",utla,E08000004,Oldham,145
"2020-09-07",utla,S12000006,Dumfries and Galloway,4
"2020-10-19",utla,E08000036,Wakefield,289
"2020-10-12",utla,E08000004,Oldham,168
"2020-09-06",utla,S12000006,Dumfries and Galloway,0
"2020-10-18",utla,E08000036,Wakefield,148
"2020-09-05",utla,S12000006,Dumfries and Galloway,1
"2020-04-16",utla,E10000032,West Sussex,61
"2020-07-29",utla,E09000028,Southwark,3
"2020-04-15",utla,E10000032,West Sussex,52
"2021-02-02",utla,E06000052,Cornwall and Isles of Scilly,77
"2020-10-11",utla,E08000004,Oldham,91
"2021-02-01",utla,E06000052,Cornwall and Isles of Scilly,83
"2020-10-10",utla,E08000004,Oldham,105
"2020-07-28",utla,E09000028,Southwark,4
"2020-10-05",utla,E08000001,Bolton,132
"2020-09-01",utla,E08000035,Leeds,62
"2020-10-09",utla,E08000004,Oldham,122
"2020-10-08",utla,E08000004,Oldham,118
"2020-10-07",utla,E08000004,Oldham,154
"2020-07-27",utla,E09000028,Southwark,3
"2020-07-26",utla,E09000028,Southwark,4
"2021-01-31",utla,E06000052,Cornwall and Isles of Scilly,57
"2020-07-25",utla,E09000028,Southwark,2
"2020-10-04",utla,E08000001,Bolton,97
"2021-01-30",utla,E06000052,Cornwall and Isles of Scilly,65
"2021-01-29",utla,E06000052,Cornwall and Isles of Scilly,105
"2020-10-03",utla,E08000001,Bolton,92
"2021-01-28",utla,E06000052,Cornwall and Isles of Scilly,124
"2021-01-27",utla,E06000052,Cornwall and Isles of Scilly,127
"2020-08-19",utla,E09000023,Lewisham,6
"2021-01-26",utla,E06000052,Cornwall and Isles of Scilly,155
"2020-08-18",utla,E09000023,Lewisham,5
"2021-01-25",utla,E06000052,Cornwall and Isles of Scilly,233
"2020-10-06",utla,E08000004,Oldham,160
"2021-01-24",utla,E06000052,Cornwall and Isles of Scilly,87
"2020-10-05",utla,E08000004,Oldham,160
"2021-01-23",utla,E06000052,Cornwall and Isles of Scilly,83
"2020-04-14",utla,E10000032,West Sussex,42
"2021-01-22",utla,E06000052,Cornwall and Isles of Scilly,154
"2020-10-04",utla,E08000004,Oldham,109
"2020-10-10",utla,E08000018,Rotherham,91
"2020-04-13",utla,E10000032,West Sussex,38
"2020-10-09",utla,E08000018,Rotherham,104
"2020-10-03",utla,E08000004,Oldham,97
"2020-10-02",utla,E08000004,Oldham,103
"2020-10-08",utla,E08000018,Rotherham,101
"2020-10-01",utla,E08000004,Oldham,122
"2020-10-07",utla,E08000018,Rotherham,118
"2020-09-04",utla,S12000006,Dumfries and Galloway,0
"2020-10-06",utla,E08000018,Rotherham,101
"2020-09-30",utla,E08000004,Oldham,102
"2020-10-05",utla,E08000018,Rotherham,103
"2020-09-29",utla,E08000004,Oldham,91
"2020-09-28",utla,E08000004,Oldham,68
"2020-11-07",utla,E06000015,Derby,120
"2020-09-27",utla,E08000004,Oldham,51
"2020-09-26",utla,E08000004,Oldham,61
"2020-11-06",utla,E06000015,Derby,196
"2020-08-31",utla,E08000035,Leeds,41
"2020-10-17",utla,E08000036,Wakefield,143
"2020-08-30",utla,E08000035,Leeds,27
"2020-10-16",utla,E08000036,Wakefield,138
"2020-08-29",utla,E08000035,Leeds,35
"2020-10-15",utla,E08000036,Wakefield,154
"2020-08-28",utla,E08000035,Leeds,42
"2020-07-24",utla,E09000028,Southwark,1
"2020-10-14",utla,E08000036,Wakefield,163
"2020-07-23",utla,E09000028,Southwark,2
"2020-10-13",utla,E08000036,Wakefield,163
"2020-12-02",utla,E06000014,York,18
"2020-12-01",utla,E06000014,York,51
"2021-01-21",utla,E06000052,Cornwall and Isles of Scilly,171
"2021-01-20",utla,E06000052,Cornwall and Isles of Scilly,130
"2020-10-12",utla,E08000036,Wakefield,168
"2020-10-02",utla,E08000001,Bolton,132
"2020-10-01",utla,E08000001,Bolton,114
"2020-10-11",utla,E09000002,Barking and Dagenham,17
"2020-09-30",utla,E08000001,Bolton,91
"2020-09-03",utla,S12000006,Dumfries and Galloway,0
"2020-09-02",utla,S12000006,Dumfries and Galloway,0
"2020-08-27",utla,E08000035,Leeds,45
"2020-07-14",utla,E09000031,Waltham Forest,4
"2020-10-04",utla,E08000018,Rotherham,82
"2020-09-29",utla,E08000001,Bolton,90
"2020-11-30",utla,E06000014,York,21
"2020-11-29",utla,E06000014,York,13
"2020-11-28",utla,E06000014,York,18
"2020-10-03",utla,E08000018,Rotherham,76
"2020-04-12",utla,E10000032,West Sussex,32
"2020-10-02",utla,E08000018,Rotherham,96
"2020-09-28",utla,E08000001,Bolton,110
"2020-09-01",utla,S12000006,Dumfries and Galloway,3
"2020-04-11",utla,E10000032,West Sussex,28
"2020-10-01",utla,E08000018,Rotherham,86
"2020-10-11",utla,E08000036,Wakefield,95
"2020-08-31",utla,S12000006,Dumfries and Galloway,0
"2020-09-27",utla,E08000001,Bolton,90
"2020-09-30",utla,E08000018,Rotherham,80
"2020-08-30",utla,S12000006,Dumfries and Galloway,0
"2020-10-10",utla,E08000036,Wakefield,101
"2020-07-22",utla,E09000028,Southwark,4
"2020-10-09",utla,E08000036,Wakefield,98
"2020-08-29",utla,S12000006,Dumfries and Galloway,0
"2020-07-21",utla,E09000028,Southwark,1
"2020-07-20",utla,E09000028,Southwark,5
"2020-04-10",utla,E10000032,West Sussex,27
"2020-04-09",utla,E10000032,West Sussex,39
"2020-09-26",utla,E08000001,Bolton,85
"2020-09-29",utla,E08000018,Rotherham,29
"2020-09-25",utla,E08000001,Bolton,102
"2020-07-19",utla,E09000028,Southwark,1
"2020-11-27",utla,E06000014,York,16
"2020-09-24",utla,E08000001,Bolton,114
"2020-10-08",utla,E08000036,Wakefield,129
"2020-08-26",utla,E08000035,Leeds,30
"2020-10-07",utla,E08000036,Wakefield,126
"2020-09-28",utla,E08000018,Rotherham,56
"2020-10-06",utla,E08000036,Wakefield,123
"2020-08-25",utla,E08000035,Leeds,43
"2020-10-05",utla,E08000036,Wakefield,110
"2020-10-04",utla,E08000036,Wakefield,76
"2020-08-24",utla,E08000035,Leeds,41
"2020-11-05",utla,E06000015,Derby,157
"2020-08-23",utla,E08000035,Leeds,27
"2020-08-22",utla,E08000035,Leeds,12
"2020-08-21",utla,E08000035,Leeds,26
"2020-08-20",utla,E08000035,Leeds,32
"2020-08-19",utla,E08000035,Leeds,33
"2020-09-25",utla,E08000004,Oldham,82
"2020-08-18",utla,E08000035,Leeds,21
"2020-08-17",utla,E08000035,Leeds,21
"2021-01-19",utla,E06000052,Cornwall and Isles of Scilly,162
"2020-11-26",utla,E06000014,York,25
"2020-08-16",utla,E08000035,Leeds,5
"2020-08-15",utla,E08000035,Leeds,16
"2020-08-14",utla,E08000035,Leeds,23
"2020-08-13",utla,E08000035,Leeds,29
"2021-01-18",utla,E06000052,Cornwall and Isles of Scilly,223
"2021-01-17",utla,E06000052,Cornwall and Isles of Scilly,100
"2020-08-12",utla,E08000035,Leeds,25
"2021-01-16",utla,E06000052,Cornwall and Isles of Scilly,110
"2020-08-11",utla,E08000035,Leeds,22
"2021-01-15",utla,E06000052,Cornwall and Isles of Scilly,224
"2020-08-10",utla,E08000035,Leeds,22
"2021-01-14",utla,E06000052,Cornwall and Isles of Scilly,208
"2021-02-12",utla,E06000011,East Riding of Yorkshire,8
"2021-01-13",utla,E06000052,Cornwall and Isles of Scilly,253
"2020-08-09",utla,E08000035,Leeds,21
"2021-02-11",utla,E06000011,East Riding of Yorkshire,51
"2021-01-12",utla,E06000052,Cornwall and Isles of Scilly,237
"2020-08-08",utla,E08000035,Leeds,14
"2021-02-10",utla,E06000011,East Riding of Yorkshire,85
"2021-01-11",utla,E06000052,Cornwall and Isles of Scilly,289
"2021-02-09",utla,E06000011,East Riding of Yorkshire,53
"2021-01-10",utla,E06000052,Cornwall and Isles of Scilly,162
"2021-02-08",utla,E06000011,East Riding of Yorkshire,49
"2020-08-28",utla,S12000006,Dumfries and Galloway,1
"2021-01-09",utla,E06000052,Cornwall and Isles of Scilly,226
"2020-10-03",utla,E08000036,Wakefield,66
"2021-01-08",utla,E06000052,Cornwall and Isles of Scilly,267
"2020-10-10",utla,E09000002,Barking and Dagenham,19
"2020-09-23",utla,E08000001,Bolton,86
"2020-10-09",utla,E09000002,Barking and Dagenham,51
"2020-11-04",utla,E06000015,Derby,159
"2021-01-07",utla,E06000052,Cornwall and Isles of Scilly,214
"2020-10-08",utla,E09000002,Barking and Dagenham,35
"2020-11-03",utla,E06000015,Derby,183
"2021-01-06",utla,E06000052,Cornwall and Isles of Scilly,312
"2021-01-05",utla,E06000052,Cornwall and Isles of Scilly,324
"2021-01-04",utla,E06000052,Cornwall and Isles of Scilly,417
"2020-10-02",utla,E08000036,Wakefield,82
"2020-09-27",utla,E08000018,Rotherham,49
"2020-10-01",utla,E08000036,Wakefield,77
"2020-09-26",utla,E08000018,Rotherham,31
"2020-09-30",utla,E08000036,Wakefield,91
"2020-09-29",utla,E08000036,Wakefield,61
"2021-02-07",utla,E06000011,East Riding of Yorkshire,66
"2020-08-17",utla,E09000023,Lewisham,4
"2021-01-03",utla,E06000052,Cornwall and Isles of Scilly,294
"2021-02-06",utla,E06000011,East Riding of Yorkshire,46
"2021-01-02",utla,E06000052,Cornwall and Isles of Scilly,248
"2020-09-25",utla,E08000018,Rotherham,40
"2020-08-16",utla,E09000023,Lewisham,2
"2020-11-25",utla,E06000014,York,17
"2020-09-24",utla,E08000004,Oldham,83
"2020-09-23",utla,E08000004,Oldham,75
"2020-04-08",utla,E10000032,West Sussex,42
"2020-04-07",utla,E10000032,West Sussex,56
"2020-04-06",utla,E10000032,West Sussex,50
"2020-04-05",utla,E10000032,West Sussex,27
"2020-09-24",utla,E08000018,Rotherham,51
"2020-04-04",utla,E10000032,West Sussex,34
"2020-08-27",utla,S12000006,Dumfries and Galloway,0
"2020-08-26",utla,S12000006,Dumfries and Galloway,0
"2020-08-25",utla,S12000006,Dumfries and Galloway,3
"2020-08-24",utla,S12000006,Dumfries and Galloway,1
"2020-11-02",utla,E06000015,Derby,258
"2020-11-01",utla,E06000015,Derby,109
"2020-09-23",utla,E08000018,Rotherham,33
"2021-02-05",utla,E06000011,East Riding of Yorkshire,77
"2021-02-04",utla,E06000011,East Riding of Yorkshire,59
"2021-02-03",utla,E06000011,East Riding of Yorkshire,66
"2021-02-02",utla,E06000011,East Riding of Yorkshire,62
"2021-02-01",utla,E06000011,East Riding of Yorkshire,78
"2020-07-18",utla,E09000028,Southwark,3
"2021-01-31",utla,E06000011,East Riding of Yorkshire,52
"2020-07-17",utla,E09000028,Southwark,1
"2021-01-30",utla,E06000011,East Riding of Yorkshire,52
"2021-01-29",utla,E06000011,East Riding of Yorkshire,71
"2020-09-22",utla,E08000018,Rotherham,31
"2021-01-28",utla,E06000011,East Riding of Yorkshire,65
"2020-08-07",utla,E08000035,Leeds,13
"2021-01-27",utla,E06000011,East Riding of Yorkshire,105
"2020-09-22",utla,E08000001,Bolton,119
"2021-01-26",utla,E06000011,East Riding of Yorkshire,74
"2021-01-25",utla,E06000011,East Riding of Yorkshire,108
"2020-09-28",utla,E08000036,Wakefield,73
"2020-09-27",utla,E08000036,Wakefield,39
"2021-01-24",utla,E06000011,East Riding of Yorkshire,64
"2021-01-23",utla,E06000011,East Riding of Yorkshire,59
"2020-09-21",utla,E08000001,Bolton,88
"2020-09-26",utla,E08000036,Wakefield,27
"2021-01-22",utla,E06000011,East Riding of Yorkshire,87
"2021-01-01",utla,E06000052,Cornwall and Isles of Scilly,138
"2020-07-16",utla,E09000028,Southwark,2
"2021-01-21",utla,E06000011,East Riding of Yorkshire,98
"2020-12-31",utla,E06000052,Cornwall and Isles of Scilly,226
"2020-07-15",utla,E09000028,Southwark,3
"2021-01-20",utla,E06000011,East Riding of Yorkshire,94
"2020-07-14",utla,E09000028,Southwark,1
"2020-12-30",utla,E06000052,Cornwall and Isles of Scilly,354
"2021-01-19",utla,E06000011,East Riding of Yorkshire,98
"2020-12-29",utla,E06000052,Cornwall and Isles of Scilly,434
"2020-08-15",utla,E09000023,Lewisham,1
"2021-01-18",utla,E06000011,East Riding of Yorkshire,95
"2020-12-28",utla,E06000052,Cornwall and Isles of Scilly,249
"2021-01-17",utla,E06000011,East Riding of Yorkshire,62
"2020-12-27",utla,E06000052,Cornwall and Isles of Scilly,217
"2020-12-26",utla,E06000052,Cornwall and Isles of Scilly,217
"2020-08-14",utla,E09000023,Lewisham,4
"2020-12-25",utla,E06000052,Cornwall and Isles of Scilly,35
"2020-08-23",utla,S12000006,Dumfries and Galloway,0
"2020-12-24",utla,E06000052,Cornwall and Isles of Scilly,72
"2020-04-03",utla,E10000032,West Sussex,53
"2020-08-22",utla,S12000006,Dumfries and Galloway,1
"2020-08-13",utla,E09000023,Lewisham,3
"2020-12-23",utla,E06000052,Cornwall and Isles of Scilly,116
"2021-01-16",utla,E06000011,East Riding of Yorkshire,69
"2020-12-22",utla,E06000052,Cornwall and Isles of Scilly,102
"2020-08-12",utla,E09000023,Lewisham,4
"2020-09-21",utla,E08000018,Rotherham,16
"2020-12-21",utla,E06000052,Cornwall and Isles of Scilly,105
"2021-01-15",utla,E06000011,East Riding of Yorkshire,91
"2020-09-20",utla,E08000018,Rotherham,38
"2020-11-24",utla,E06000014,York,26
"2020-12-20",utla,E06000052,Cornwall and Isles of Scilly,76
"2020-09-19",utla,E08000018,Rotherham,29
"2020-12-19",utla,E06000052,Cornwall and Isles of Scilly,48
"2020-11-23",utla,E06000014,York,31
"2020-08-11",utla,E09000023,Lewisham,3
"2020-11-22",utla,E06000014,York,30
"2020-12-18",utla,E06000052,Cornwall and Isles of Scilly,58
"2020-11-21",utla,E06000014,York,30
"2020-10-31",utla,E06000015,Derby,108
"2020-10-30",utla,E06000015,Derby,167
"2020-10-29",utla,E06000015,Derby,134
"2020-10-28",utla,E06000015,Derby,171
"2020-10-27",utla,E06000015,Derby,142
"2020-10-26",utla,E06000015,Derby,158
"2020-08-10",utla,E09000023,Lewisham,2
"2020-08-09",utla,E09000023,Lewisham,1
"2021-01-14",utla,E06000011,East Riding of Yorkshire,93
"2021-01-13",utla,E06000011,East Riding of Yorkshire,89
"2021-01-12",utla,E06000011,East Riding of Yorkshire,101
"2020-07-13",utla,E09000028,Southwark,3
"2021-01-11",utla,E06000011,East Riding of Yorkshire,120
"2021-01-10",utla,E06000011,East Riding of Yorkshire,79
"2020-10-07",utla,E09000002,Barking and Dagenham,31
"2020-10-06",utla,E09000002,Barking and Dagenham,25
"2020-10-05",utla,E09000002,Barking and Dagenham,22
"2020-12-17",utla,E06000052,Cornwall and Isles of Scilly,51
"2020-12-16",utla,E06000052,Cornwall and Isles of Scilly,78
"2020-12-15",utla,E06000052,Cornwall and Isles of Scilly,73
"2020-10-04",utla,E09000002,Barking and Dagenham,24
"2020-10-03",utla,E09000002,Barking and Dagenham,16
"2020-10-02",utla,E09000002,Barking and Dagenham,12
"2021-01-09",utla,E06000011,East Riding of Yorkshire,100
"2020-07-13",utla,E09000031,Waltham Forest,3
"2020-07-12",utla,E09000031,Waltham Forest,0
"2020-12-14",utla,E06000052,Cornwall and Isles of Scilly,70
"2021-01-08",utla,E06000011,East Riding of Yorkshire,88
"2020-07-11",utla,E09000031,Waltham Forest,2
"2020-12-13",utla,E06000052,Cornwall and Isles of Scilly,30
"2021-01-07",utla,E06000011,East Riding of Yorkshire,92
"2020-12-12",utla,E06000052,Cornwall and Isles of Scilly,40
"2020-07-10",utla,E09000031,Waltham Forest,0
"2021-01-06",utla,E06000011,East Riding of Yorkshire,101
"2020-12-11",utla,E06000052,Cornwall and Isles of Scilly,39
"2020-12-10",utla,E06000052,Cornwall and Isles of Scilly,31
"2020-09-22",utla,E08000004,Oldham,59
"2020-07-09",utla,E09000031,Waltham Forest,2
"2020-09-21",utla,E08000004,Oldham,39
"2020-07-08",utla,E09000031,Waltham Forest,3
"2021-01-05",utla,E06000011,East Riding of Yorkshire,114
"2020-10-25",utla,E06000015,Derby,115
"2020-11-20",utla,E06000014,York,46
"2020-10-24",utla,E06000015,Derby,98
"2020-11-19",utla,E06000014,York,29
"2020-10-23",utla,E06000015,Derby,108
"2020-11-18",utla,E06000014,York,33
"2020-10-22",utla,E06000015,Derby,141
"2020-11-17",utla,E06000014,York,47
"2020-10-21",utla,E06000015,Derby,147
"2020-11-16",utla,E06000014,York,52
"2020-09-20",utla,E08000001,Bolton,96
"2020-11-15",utla,E06000014,York,42
"2020-10-20",utla,E06000015,Derby,116
"2020-10-19",utla,E06000015,Derby,149
"2020-10-18",utla,E06000015,Derby,53
"2020-10-17",utla,E06000015,Derby,68
"2020-10-16",utla,E06000015,Derby,56
"2020-07-12",utla,E09000028,Southwark,0
"2020-07-11",utla,E09000028,Southwark,0
"2020-07-10",utla,E09000028,Southwark,2
"2020-09-25",utla,E08000036,Wakefield,43
"2020-09-24",utla,E08000036,Wakefield,58
"2020-09-20",utla,E08000004,Oldham,80
"2020-08-08",utla,E09000023,Lewisham,0
"2020-08-07",utla,E09000023,Lewisham,7
"2020-08-06",utla,E09000023,Lewisham,4
"2020-09-23",utla,E08000036,Wakefield,45
"2020-10-01",utla,E09000002,Barking and Dagenham,17
"2020-09-22",utla,E08000036,Wakefield,42
"2020-08-05",utla,E09000023,Lewisham,4
"2020-08-04",utla,E09000023,Lewisham,1
"2020-08-03",utla,E09000023,Lewisham,1
"2020-08-06",utla,E08000035,Leeds,12
"2020-08-02",utla,E09000023,Lewisham,0
"2020-08-05",utla,E08000035,Leeds,19
"2020-08-01",utla,E09000023,Lewisham,1
"2020-08-04",utla,E08000035,Leeds,16
"2020-07-31",utla,E09000023,Lewisham,3
"2020-09-30",utla,E09000002,Barking and Dagenham,26
"2020-07-09",utla,E09000028,Southwark,1
"2020-08-03",utla,E08000035,Leeds,18
"2020-07-30",utla,E09000023,Lewisham,3
"2020-12-09",utla,E06000052,Cornwall and Isles of Scilly,24
"2020-09-18",utla,E08000018,Rotherham,25
"2020-09-29",utla,E09000002,Barking and Dagenham,14
"2020-12-08",utla,E06000052,Cornwall and Isles of Scilly,19
"2020-12-07",utla,E06000052,Cornwall and Isles of Scilly,12
"2020-09-28",utla,E09000002,Barking and Dagenham,20
"2020-08-02",utla,E08000035,Leeds,5
"2020-11-14",utla,E06000014,York,29
"2020-10-15",utla,E06000015,Derby,60
"2020-11-13",utla,E06000014,York,58
"2020-10-14",utla,E06000015,Derby,71
"2020-09-19",utla,E08000001,Bolton,129
"2020-09-18",utla,E08000001,Bolton,101
"2020-08-21",utla,S12000006,Dumfries and Galloway,0
"2020-08-20",utla,S12000006,Dumfries and Galloway,1
"2020-07-07",utla,E09000031,Waltham Forest,1
"2020-09-19",utla,E08000004,Oldham,74
"2020-07-06",utla,E09000031,Waltham Forest,1
